id,line,name,mold_name,time,date,count,working,emergency_stop,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,molten_volume,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,upper_mold_temp3,lower_mold_temp1,lower_mold_temp2,lower_mold_temp3,sleeve_temperature,physical_strength,Coolant_temperature,EMS_operation_time,registration_time,passorfail,tryshot_signal,mold_code,heating_furnace
14983,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:38:52,186,가동,ON,714.0,121,121,110.0,112.0,,331.0,56.0,129.0,163.0,1449.0,240.0,106.0,1449.0,477.0,713.0,33.0,23,2019-01-22 02:38:52,0.0,,8573,A
14985,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:40:56,187,가동,ON,713.0,121,121,110.0,112.0,,332.0,54.0,129.0,163.0,1449.0,241.0,105.0,1449.0,477.0,702.0,32.0,23,2019-01-22 02:40:56,0.0,,8573,A
14987,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:42:58,188,가동,ON,713.0,121,121,110.0,112.0,,331.0,53.0,130.0,165.0,1449.0,241.0,105.0,1449.0,478.0,710.0,32.0,23,2019-01-22 02:42:58,0.0,,8573,A
14989,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:44:56,189,가동,ON,713.0,121,121,110.0,112.0,,330.0,52.0,130.0,164.0,1449.0,240.0,105.0,1449.0,477.0,710.0,32.0,23,2019-01-22 02:44:56,0.0,,8573,A
14991,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:46:55,190,가동,ON,712.0,120,121,110.0,112.0,,331.0,54.0,130.0,164.0,1449.0,240.0,105.0,1449.0,477.0,712.0,33.0,23,2019-01-22 02:46:55,0.0,,8573,A
14993,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:49:00,191,가동,ON,711.0,121,121,110.0,112.0,,332.0,55.0,129.0,163.0,1449.0,240.0,105.0,1449.0,477.0,706.0,33.0,23,2019-01-22 02:49:00,0.0,,8573,A
14995,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:51:08,192,가동,ON,711.0,121,121,110.0,112.0,,331.0,53.0,130.0,164.0,1449.0,241.0,106.0,1449.0,477.0,714.0,33.0,23,2019-01-22 02:51:08,0.0,,8573,A
14997,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:53:01,193,가동,ON,710.0,121,121,110.0,112.0,,332.0,55.0,130.0,164.0,1449.0,241.0,106.0,1449.0,477.0,712.0,33.0,23,2019-01-22 02:53:01,0.0,,8573,A
14999,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:54:54,194,가동,ON,710.0,121,121,110.0,112.0,,331.0,55.0,130.0,163.0,1449.0,241.0,106.0,1449.0,477.0,713.0,34.0,23,2019-01-22 02:54:54,0.0,,8573,A
15001,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:56:55,195,가동,ON,709.0,121,121,110.0,112.0,,331.0,53.0,129.0,163.0,1449.0,241.0,106.0,1449.0,477.0,711.0,34.0,23,2019-01-22 02:56:55,0.0,,8573,A
15003,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,02:58:59,196,가동,ON,708.0,121,121,110.0,112.0,,331.0,52.0,129.0,162.0,1449.0,242.0,106.0,1449.0,477.0,710.0,34.0,23,2019-01-22 02:58:59,0.0,,8573,A
15005,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:01:01,197,가동,ON,708.0,121,121,110.0,112.0,,332.0,51.0,129.0,163.0,1449.0,241.0,106.0,1449.0,478.0,702.0,34.0,23,2019-01-22 03:01:01,0.0,,8573,A
15007,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:03:02,198,가동,ON,709.0,120,121,110.0,112.0,,331.0,49.0,131.0,165.0,1449.0,241.0,106.0,1449.0,478.0,704.0,34.0,23,2019-01-22 03:03:02,0.0,,8573,A
15009,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:05:02,199,가동,ON,711.0,121,122,110.0,112.0,,331.0,51.0,131.0,165.0,1449.0,241.0,106.0,1449.0,477.0,714.0,34.0,23,2019-01-22 03:05:02,0.0,,8573,A
15011,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:07:08,200,가동,ON,712.0,120,121,110.0,112.0,,332.0,55.0,130.0,165.0,1449.0,241.0,106.0,1449.0,478.0,714.0,34.0,23,2019-01-22 03:07:08,0.0,,8573,A
15013,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:09:12,201,가동,ON,712.0,121,122,110.0,112.0,,331.0,52.0,131.0,166.0,1449.0,241.0,106.0,1449.0,478.0,713.0,34.0,23,2019-01-22 03:09:12,0.0,,8573,A
15015,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:11:07,202,가동,ON,713.0,121,121,110.0,112.0,,331.0,52.0,130.0,164.0,1449.0,241.0,106.0,1449.0,478.0,709.0,34.0,23,2019-01-22 03:11:07,0.0,,8573,A
15017,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:13:06,203,가동,ON,713.0,121,121,110.0,112.0,,331.0,54.0,130.0,164.0,1449.0,241.0,106.0,1449.0,476.0,696.0,34.0,23,2019-01-22 03:13:06,0.0,,8573,A
15019,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:15:10,204,가동,ON,713.0,120,121,110.0,112.0,,331.0,54.0,132.0,166.0,1449.0,241.0,106.0,1449.0,477.0,711.0,34.0,23,2019-01-22 03:15:10,0.0,,8573,A
15021,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:17:11,205,가동,ON,713.0,121,121,110.0,112.0,,331.0,48.0,131.0,164.0,1449.0,242.0,106.0,1449.0,478.0,714.0,34.0,23,2019-01-22 03:17:11,0.0,,8573,A
15023,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:19:07,206,가동,ON,712.0,121,121,110.0,112.0,,331.0,52.0,131.0,165.0,1449.0,242.0,106.0,1449.0,477.0,710.0,34.0,23,2019-01-22 03:19:07,0.0,,8573,A
15025,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:21:12,207,가동,ON,712.0,121,122,110.0,112.0,,332.0,54.0,131.0,164.0,1449.0,242.0,106.0,1449.0,477.0,710.0,34.0,23,2019-01-22 03:21:12,0.0,,8573,A
15027,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:23:14,208,가동,ON,711.0,121,122,110.0,112.0,,331.0,51.0,130.0,164.0,1449.0,241.0,106.0,1449.0,477.0,701.0,34.0,23,2019-01-22 03:23:14,0.0,,8573,A
15028,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:25:18,209,가동,ON,710.0,121,122,110.0,112.0,,331.0,51.0,128.0,166.0,1449.0,242.0,106.0,1449.0,479.0,708.0,33.0,23,2019-01-22 03:25:18,0.0,,8573,A
15030,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:27:24,210,가동,ON,710.0,121,122,110.0,112.0,,332.0,54.0,130.0,164.0,1449.0,242.0,106.0,1449.0,478.0,712.0,32.0,23,2019-01-22 03:27:24,0.0,,8573,A
15032,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:29:17,211,가동,ON,709.0,122,121,110.0,112.0,,331.0,53.0,129.0,163.0,1449.0,242.0,106.0,1449.0,477.0,715.0,32.0,23,2019-01-22 03:29:17,0.0,,8573,A
15034,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:31:25,212,가동,ON,708.0,121,122,110.0,112.0,,331.0,52.0,129.0,163.0,1449.0,241.0,105.0,1449.0,476.0,703.0,33.0,23,2019-01-22 03:31:25,0.0,,8573,A
15036,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:33:30,213,가동,ON,709.0,121,122,110.0,112.0,,332.0,50.0,128.0,162.0,1449.0,241.0,106.0,1449.0,477.0,714.0,33.0,23,2019-01-22 03:33:30,0.0,,8573,A
15039,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:37:24,214,가동,ON,714.0,121,228,110.0,112.0,,331.0,47.0,88.0,134.0,1449.0,202.0,87.0,1449.0,449.0,706.0,34.0,23,2019-01-22 03:37:24,0.0,,8573,B
15041,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:39:21,215,가동,ON,714.0,228,121,110.0,112.0,,331.0,50.0,111.0,147.0,1449.0,219.0,95.0,1449.0,464.0,713.0,34.0,23,2019-01-22 03:39:21,0.0,,8573,B
15043,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:41:25,216,가동,ON,713.0,121,121,110.0,112.0,,332.0,53.0,122.0,152.0,1449.0,228.0,100.0,1449.0,473.0,715.0,34.0,23,2019-01-22 03:41:25,0.0,,8573,B
15045,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:43:20,217,가동,ON,713.0,121,121,110.0,112.0,,331.0,51.0,126.0,155.0,1449.0,233.0,102.0,1449.0,477.0,703.0,34.0,23,2019-01-22 03:43:20,0.0,,8573,B
15047,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:45:16,218,가동,ON,712.0,120,121,110.0,112.0,,331.0,52.0,127.0,158.0,1449.0,237.0,104.0,1449.0,480.0,705.0,34.0,23,2019-01-22 03:45:16,0.0,,8573,B
15049,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:47:22,219,가동,ON,712.0,121,121,110.0,112.0,,331.0,54.0,129.0,160.0,1449.0,239.0,105.0,1449.0,479.0,709.0,34.0,23,2019-01-22 03:47:22,0.0,,8573,B
15051,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:49:20,220,가동,ON,712.0,120,121,110.0,112.0,,331.0,51.0,129.0,160.0,1449.0,240.0,105.0,1449.0,477.0,705.0,34.0,23,2019-01-22 03:49:20,0.0,,8573,B
15053,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:51:24,221,가동,ON,711.0,121,121,110.0,112.0,,331.0,52.0,129.0,162.0,1449.0,241.0,106.0,1449.0,476.0,711.0,34.0,23,2019-01-22 03:51:24,0.0,,8573,B
15055,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:53:19,222,가동,ON,710.0,121,121,110.0,112.0,,331.0,50.0,129.0,162.0,1449.0,241.0,106.0,1449.0,477.0,704.0,34.0,23,2019-01-22 03:53:19,0.0,,8573,B
15056,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:55:24,223,가동,ON,710.0,120,121,110.0,112.0,,332.0,49.0,129.0,162.0,1449.0,241.0,106.0,1449.0,477.0,715.0,34.0,23,2019-01-22 03:55:24,0.0,,8573,B
15058,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:57:24,224,가동,ON,710.0,120,121,110.0,112.0,,331.0,51.0,133.0,166.0,1449.0,241.0,106.0,1449.0,477.0,706.0,34.0,23,2019-01-22 03:57:24,0.0,,8573,B
15060,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,03:59:24,225,가동,ON,709.0,121,121,110.0,112.0,,331.0,49.0,130.0,163.0,1449.0,241.0,106.0,1449.0,477.0,706.0,34.0,23,2019-01-22 03:59:24,0.0,,8573,B
15062,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:01:28,226,가동,ON,711.0,120,121,110.0,112.0,,331.0,56.0,129.0,161.0,1449.0,241.0,106.0,1449.0,477.0,704.0,34.0,23,2019-01-22 04:01:28,0.0,,8573,B
15064,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:03:29,227,가동,ON,712.0,121,121,110.0,112.0,,332.0,54.0,129.0,162.0,1449.0,242.0,106.0,1449.0,477.0,708.0,34.0,23,2019-01-22 04:03:29,0.0,,8573,B
15066,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:05:27,228,가동,ON,713.0,120,121,110.0,112.0,,331.0,53.0,129.0,162.0,1449.0,242.0,106.0,1449.0,478.0,708.0,34.0,23,2019-01-22 04:05:27,0.0,,8573,B
15068,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:07:28,229,가동,ON,714.0,121,121,110.0,112.0,,331.0,52.0,129.0,163.0,1449.0,242.0,106.0,1449.0,478.0,702.0,34.0,23,2019-01-22 04:07:28,0.0,,8573,B
15070,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:09:33,230,가동,ON,715.0,120,121,110.0,112.0,,330.0,55.0,130.0,163.0,1449.0,242.0,107.0,1449.0,478.0,710.0,34.0,23,2019-01-22 04:09:33,0.0,,8573,B
15072,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:11:30,231,가동,ON,715.0,121,121,110.0,111.0,,331.0,54.0,131.0,164.0,1449.0,243.0,107.0,1449.0,477.0,708.0,34.0,23,2019-01-22 04:11:30,0.0,,8573,B
15074,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:13:30,232,가동,ON,715.0,120,121,110.0,112.0,,332.0,53.0,132.0,166.0,1449.0,243.0,107.0,1449.0,476.0,711.0,34.0,23,2019-01-22 04:13:30,0.0,,8573,B
15076,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:15:30,233,가동,ON,714.0,121,121,110.0,112.0,,331.0,54.0,132.0,166.0,1449.0,243.0,107.0,1449.0,477.0,712.0,34.0,23,2019-01-22 04:15:30,0.0,,8573,B
15078,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:17:31,234,가동,ON,714.0,120,121,110.0,112.0,,331.0,55.0,132.0,166.0,1449.0,243.0,107.0,1449.0,477.0,710.0,33.0,23,2019-01-22 04:17:31,0.0,,8573,B
15080,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:19:35,235,가동,ON,714.0,121,121,110.0,112.0,,331.0,53.0,132.0,166.0,1449.0,243.0,107.0,1449.0,478.0,693.0,33.0,23,2019-01-22 04:19:35,0.0,,8573,B
15082,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:21:36,236,가동,ON,713.0,120,121,110.0,112.0,,331.0,53.0,132.0,167.0,1449.0,243.0,107.0,1449.0,477.0,714.0,33.0,23,2019-01-22 04:21:36,0.0,,8573,B
15084,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:23:46,237,가동,ON,712.0,121,121,110.0,112.0,,331.0,51.0,132.0,166.0,1449.0,242.0,106.0,1449.0,476.0,709.0,33.0,23,2019-01-22 04:23:46,0.0,,8573,B
15086,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:25:41,238,가동,ON,711.0,120,121,110.0,112.0,,330.0,52.0,132.0,167.0,1449.0,242.0,106.0,1449.0,478.0,708.0,33.0,23,2019-01-22 04:25:41,0.0,,8573,B
15088,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:27:39,239,가동,ON,710.0,121,121,110.0,112.0,,330.0,52.0,132.0,167.0,1449.0,242.0,107.0,1449.0,476.0,711.0,33.0,23,2019-01-22 04:27:39,0.0,,8573,B
15090,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:29:43,240,가동,ON,710.0,120,121,110.0,112.0,,330.0,54.0,133.0,167.0,1449.0,243.0,107.0,1449.0,475.0,714.0,34.0,23,2019-01-22 04:29:43,0.0,,8573,B
15092,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:31:44,241,가동,ON,709.0,120,121,110.0,112.0,,331.0,54.0,133.0,168.0,1449.0,242.0,107.0,1449.0,477.0,706.0,34.0,23,2019-01-22 04:31:44,0.0,,8573,B
15094,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:33:45,242,가동,ON,708.0,121,121,110.0,112.0,,331.0,53.0,132.0,168.0,1449.0,242.0,106.0,1449.0,478.0,700.0,34.0,23,2019-01-22 04:33:45,0.0,,8573,B
15095,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:35:43,243,가동,ON,709.0,121,121,110.0,112.0,,331.0,51.0,133.0,168.0,1449.0,242.0,107.0,1449.0,477.0,711.0,34.0,23,2019-01-22 04:35:43,0.0,,8573,B
15096,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:37:49,244,가동,ON,711.0,121,122,110.0,112.0,,331.0,50.0,132.0,167.0,1449.0,241.0,107.0,1449.0,477.0,701.0,34.0,23,2019-01-22 04:37:49,0.0,,8573,B
15097,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:39:47,245,가동,ON,713.0,121,122,110.0,112.0,,330.0,50.0,132.0,167.0,1449.0,241.0,107.0,1449.0,478.0,713.0,34.0,23,2019-01-22 04:39:47,0.0,,8573,B
15099,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:41:51,246,가동,ON,715.0,121,121,110.0,112.0,,331.0,52.0,132.0,168.0,1449.0,242.0,107.0,1449.0,477.0,706.0,34.0,23,2019-01-22 04:41:51,0.0,,8573,B
15101,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:43:51,247,가동,ON,716.0,121,121,110.0,112.0,,330.0,49.0,133.0,168.0,1449.0,243.0,107.0,1449.0,476.0,698.0,34.0,23,2019-01-22 04:43:51,0.0,,8573,B
15103,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:45:50,248,가동,ON,716.0,120,122,110.0,112.0,,330.0,52.0,133.0,168.0,1449.0,242.0,107.0,1449.0,478.0,713.0,34.0,23,2019-01-22 04:45:50,0.0,,8573,B
15105,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:47:53,249,가동,ON,716.0,121,121,110.0,112.0,,331.0,51.0,133.0,168.0,1449.0,243.0,107.0,1449.0,478.0,706.0,34.0,23,2019-01-22 04:47:53,0.0,,8573,B
15107,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:49:51,250,가동,ON,715.0,120,122,110.0,112.0,,331.0,53.0,134.0,169.0,1449.0,243.0,107.0,1449.0,478.0,706.0,34.0,23,2019-01-22 04:49:51,0.0,,8573,B
15109,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:51:56,251,가동,ON,715.0,121,122,110.0,112.0,,331.0,52.0,133.0,169.0,1449.0,243.0,107.0,1449.0,478.0,706.0,34.0,23,2019-01-22 04:51:56,0.0,,8573,B
15111,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:54:00,252,가동,ON,714.0,121,122,110.0,112.0,,331.0,55.0,134.0,169.0,1449.0,243.0,107.0,1449.0,478.0,713.0,34.0,23,2019-01-22 04:54:00,0.0,,8573,B
15113,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:56:04,253,가동,ON,714.0,121,122,110.0,112.0,,332.0,54.0,133.0,168.0,1449.0,242.0,107.0,1449.0,477.0,707.0,34.0,23,2019-01-22 04:56:04,0.0,,8573,B
15116,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,04:59:33,254,가동,ON,713.0,122,205,110.0,112.0,,331.0,51.0,98.0,143.0,1449.0,210.0,91.0,1449.0,455.0,695.0,34.0,23,2019-01-22 04:59:33,0.0,,8573,A
15118,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:01:36,255,가동,ON,713.0,205,122,110.0,112.0,,331.0,50.0,117.0,154.0,1449.0,224.0,98.0,1449.0,465.0,713.0,34.0,23,2019-01-22 05:01:36,0.0,,8573,A
15120,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:03:28,256,가동,ON,713.0,121,121,110.0,112.0,,331.0,50.0,126.0,159.0,1449.0,232.0,102.0,1449.0,471.0,707.0,34.0,23,2019-01-22 05:03:28,0.0,,8573,A
15121,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:05:31,257,가동,ON,712.0,121,121,110.0,112.0,,331.0,53.0,129.0,161.0,1449.0,236.0,104.0,1449.0,476.0,700.0,34.0,23,2019-01-22 05:05:31,0.0,,8573,A
15123,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:07:33,258,가동,ON,711.0,121,122,110.0,112.0,,331.0,49.0,130.0,164.0,1449.0,238.0,105.0,1449.0,478.0,710.0,34.0,23,2019-01-22 05:07:33,0.0,,8573,A
15125,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:09:34,259,가동,ON,711.0,121,122,110.0,112.0,,332.0,51.0,130.0,164.0,1449.0,239.0,105.0,1449.0,477.0,705.0,33.0,23,2019-01-22 05:09:34,0.0,,8573,A
15127,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:11:38,260,가동,ON,712.0,121,122,110.0,112.0,,331.0,53.0,130.0,165.0,1449.0,240.0,106.0,1449.0,475.0,713.0,33.0,23,2019-01-22 05:11:38,0.0,,8573,A
15129,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:13:35,261,가동,ON,711.0,121,121,110.0,112.0,,331.0,51.0,130.0,166.0,1449.0,240.0,105.0,1449.0,477.0,714.0,32.0,23,2019-01-22 05:13:35,0.0,,8573,A
15131,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:15:36,262,가동,ON,711.0,121,121,110.0,112.0,,331.0,54.0,129.0,166.0,1449.0,241.0,105.0,1449.0,479.0,695.0,33.0,23,2019-01-22 05:15:36,0.0,,8573,A
15133,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:17:38,263,가동,ON,711.0,121,121,110.0,112.0,,331.0,53.0,130.0,166.0,1449.0,240.0,105.0,1449.0,477.0,712.0,33.0,23,2019-01-22 05:17:38,0.0,,8573,A
15135,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:19:40,264,가동,ON,710.0,121,121,110.0,112.0,,331.0,52.0,130.0,166.0,1449.0,240.0,105.0,1449.0,476.0,697.0,33.0,23,2019-01-22 05:19:40,0.0,,8573,A
15137,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:21:47,265,가동,ON,709.0,121,122,110.0,112.0,,331.0,51.0,130.0,167.0,1449.0,241.0,105.0,1449.0,476.0,695.0,33.0,23,2019-01-22 05:21:47,0.0,,8573,A
15139,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:23:44,266,가동,ON,708.0,121,121,110.0,112.0,,331.0,52.0,131.0,167.0,1449.0,241.0,106.0,1449.0,478.0,714.0,33.0,23,2019-01-22 05:23:44,0.0,,8573,A
15141,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:25:44,267,가동,ON,708.0,121,122,110.0,112.0,,330.0,52.0,131.0,167.0,1449.0,241.0,106.0,1449.0,478.0,708.0,33.0,23,2019-01-22 05:25:44,0.0,,8573,A
15143,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:27:51,268,가동,ON,709.0,121,121,110.0,112.0,,332.0,53.0,130.0,166.0,1449.0,241.0,106.0,1449.0,477.0,712.0,34.0,23,2019-01-22 05:27:51,0.0,,8573,A
15145,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:29:48,269,가동,ON,710.0,121,121,110.0,112.0,,331.0,53.0,130.0,166.0,1449.0,242.0,106.0,1449.0,476.0,698.0,34.0,23,2019-01-22 05:29:48,0.0,,8573,A
15147,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:31:48,270,가동,ON,711.0,121,122,110.0,112.0,,330.0,54.0,130.0,166.0,1449.0,241.0,106.0,1449.0,478.0,714.0,34.0,23,2019-01-22 05:31:48,0.0,,8573,A
15149,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:33:49,271,가동,ON,712.0,121,122,110.0,112.0,,331.0,53.0,130.0,166.0,1449.0,241.0,106.0,1449.0,479.0,692.0,33.0,23,2019-01-22 05:33:49,0.0,,8573,A
15151,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:35:57,272,가동,ON,712.0,121,121,110.0,112.0,,332.0,53.0,132.0,167.0,1449.0,242.0,106.0,1449.0,479.0,695.0,34.0,23,2019-01-22 05:35:57,0.0,,8573,A
15153,전자교반 3라인 2호기,TM Carrier RH,TM Carrier RH-Semi-Solid DIE-06,2019-01-22,05:37:58,273,가동,ON,713.0,121,122,110.0,112.0,,331.0,52.0,131.0,167.0,1449.0,242.0,106.0,1449.0,478.0,708.0,33.0,23,2019-01-22 05:37:58,0.0,,8573,A
